CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C11282,1548.224072,1,696.63,696.63,0,0,0.083333,0.083333,0,0,0,2,1800,588.329981,918.350562,0,12
C11283,1547.154381,1,0,0,0,39.346045,0,0,0,0.166667,2,0,1700,438.446345,738.273311,0,12
C11284,527.965041,1,2808.2,1332.96,1475.24,0,1,0.583333,1,0,0,71,7000,2823.313675,175.39498,0.583333,12
C11285,998.231433,1,1622.23,872.26,749.97,0,1,0.916667,0.916667,0,0,54,2500,987.085976,203.838712,0,12
C11286,5220.637076,1,2911.02,1647.3,1263.72,1992.386858,1,0.833333,1,0.166667,4,85,6000,2044.047768,1313.547582,0,12
C11287,395.81907,0.888889,37,0,37,0,0.111111,0,0.111111,0,0,2,2500,243.495592,159.29742,0,9
C11288,1739.666192,1,0,0,0,2878.737758,0,0,0,0.333333,7,0,4500,5130.543752,531.071616,0.083333,12
C11289,1382.168038,1,0,0,0,190.767997,0,0,0,0.416667,8,0,1500,598.968477,404.950458,0,12
C11290,11.047149,0.545455,180.5,0,180.5,0,0.5,0,0.333333,0,0,8,4000,269.952974,173.696638,0.75,12
C11291,1121.833202,1,2940,750,2190,0,1,0.083333,0.916667,0,0,13,3500,1279.460209,365.872805,0.3,12
C11292,1222.083116,1,1492.21,722.91,769.3,0,1,0.5,0.916667,0,0,27,7000,1409.156293,287.150626,0,12
C11293,3850.206279,1,2434.5,2372.1,62.4,6742.419844,0.5,0.333333,0.166667,0.666667,22,22,9000,6120.323572,1803.215713,0,12
C11294,51.640786,0.727273,434.72,99,335.72,0,0.583333,0.083333,0.583333,0,0,9,4500,998.961098,153.216454,1,12
C11295,621.386746,0.571429,178.83,178.83,0,913.392266,0.285714,0.285714,0,0.142857,1,4,1200,96.011391,128.725608,0,7
C11296,1096.949604,1,227.55,227.55,0,0,0.083333,0.083333,0,0,0,2,2500,397.836763,352.17313,0,12
C11297,75.039332,0.272727,588.05,588.05,0,0,0.166667,0.166667,0,0,0,5,9000,707.386471,18.113017,0,12
C11298,939.102758,0.363636,0,0,0,3470.939551,0,0,0,0.166667,4,0,4000,501.827788,855.39844,0,12
C11299,2321.846501,1,2675,2675,0,2357.962605,0.666667,0.666667,0,0.166667,4,22,2500,5458.081568,3043.715928,0.083333,12
C11300,4010.621974,1,40040.71,24543.52,15497.19,0,1,1,1,0,0,358,18000,33994.72785,703.503256,1,12
C11301,139.511394,1,1247.75,137.84,1109.91,404.441902,1,0.166667,1,0.166667,2,31,5000,2017.650301,185.221234,0.5,12
C11302,25.698927,0.909091,244,0,244,197.3778,1,0,1,0.083333,1,16,7000,383.150843,92.417583,0.333333,12
C11303,1856.590921,1,0,0,0,2622.293367,0,0,0,0.333333,7,0,3000,2356.790318,700.578477,0,12
C11304,18.776309,0.5,59,59,0,0,0.166667,0.166667,0,0,0,1,1200,127.623057,55.553231,0,6
C11305,2596.455261,1,0,0,0,1689.711942,0,0,0,0.083333,1,0,3000,714.50351,818.65483,0,12
C11306,6619.14864,1,35.92,0,35.92,0,0.083333,0,0.083333,0,0,1,13500,2071.643344,1797.588069,0,12
C11307,317.657562,1,4398.35,4398.35,0,0,0.916667,0.916667,0,0,0,47,16500,4028.380624,179.19571,0.916667,12
C11308,6912.431438,1,1483.9,1483.9,0,4848.111338,1,1,0,0.25,4,12,14500,2701.466431,1690.030475,0,12
C11309,12.00682,1,126,0,126,0,1,0,1,0,0,12,3000,171.837196,105.323736,0.333333,12
C11310,173.940108,0.5,958.5,958.5,0,404.991463,0.3,0.3,0,0.1,2,6,16000,3213.848412,76.806928,1,10
C11311,661.199437,0.545455,150,150,0,1344.227865,0.083333,0.083333,0,0.25,8,1,2500,290.372365,340.787739,0,12
C11312,12.659909,0.272727,5252.04,2501,2751.04,0,1,0.166667,1,0,0,40,7350,4086.011768,29.259869,0.083333,12
C11313,2425.836071,1,3502.99,2968.85,534.14,0,1,0.833333,0.416667,0,0,74,7000,3871.983102,587.744916,0,12
C11314,27.263365,1,231,0,231,0,0.916667,0,0.833333,0,0,11,5000,174.589426,151.412643,0.181818,12
C11315,208.19101,1,2395.88,1516.09,879.79,0,1,1,0.75,0,0,63,5000,2131.759516,177.898546,0.75,12
C11316,12.654903,0.4,120,0,120,0,0.3,0,0.2,0,0,3,4500,291.598507,74.698385,1,10
C11317,1727.333496,1,560.75,168.65,392.1,0,0.454545,0.181818,0.363636,0,0,11,2500,509.825296,599.949312,0,11
C11318,1727.295159,1,719.76,626.53,93.23,0,0.583333,0.166667,0.416667,0,0,12,1800,724.437944,732.309926,0,12
C11319,801.110294,1,4276.89,1734.5,2542.39,0,1,0.333333,0.916667,0,0,58,7500,4750.947157,195.583027,0.083333,12
C11320,144.129221,0.727273,949.59,272,677.59,0,0.5,0.25,0.333333,0,0,11,4000,999.711434,121.912794,0.1,12
C11321,1497.129794,1,2571.48,1867.92,703.56,0,0.833333,0.333333,0.666667,0,0,26,2500,3177.11973,851.600335,0,12
C11322,1770.072581,1,0,0,0,781.616559,0,0,0,0.083333,1,0,2500,1390.781416,845.927334,0,12
C11323,43.124063,0.727273,491.43,491.43,0,0,0.545455,0.545455,0,0,0,7,2100,714.720575,129.562455,1,11
C11324,200.971458,1,569.68,291.7,277.98,0,0.333333,0.083333,0.25,0,0,10,4000,311.300085,128.751781,0,12
C11325,3.574463,0.818182,576,0,576,0,1,0,1,0,0,12,1000,498.788091,,0,12
C11326,5086.333429,1,548.89,548.89,0,7298.31132,0.166667,0.166667,0,0.5,11,3,8500,7327.589749,1146.630327,0,12
C11327,1469.212816,1,220.69,64.09,156.6,0,0.454545,0.090909,0.272727,0,0,6,2000,416.172003,481.887743,0,11
C11328,80.054576,0.454545,315,315,0,0,0.083333,0.083333,0,0,0,1,300,1054.977467,190.131556,0,12
C11329,249.140601,1,655.94,223,432.94,0,0.75,0.083333,0.75,0,0,17,10500,907.604425,200.878822,0,12
C11330,505.313231,1,4471.79,2875.13,1596.66,298.025242,1,1,0.916667,0.083333,1,74,14500,4393.043928,188.516174,0.833333,12
C11331,396.419487,1,4349.34,4349.34,0,0,0.916667,0.916667,0,0,0,14,5000,4381.453625,163.370313,1,12
C11332,5858.617133,1,2761.41,2484.65,276.76,0,1,0.666667,0.666667,0,0,24,11000,1919.207449,1365.627377,0,12
C11334,1790.707374,0.727273,1368,1368,0,2126.381193,0.083333,0.083333,0,0.25,7,2,3500,672.614794,979.683199,0,12
C11335,2006.218006,1,4572.63,3484.5,1088.13,0,0.5,0.416667,0.25,0,0,28,6500,1670.202477,1842.365907,0,12
C11336,4609.210475,1,335,335,0,0,0.166667,0.166667,0,0,0,2,6000,6344.618447,1785.222397,0.083333,12
C11337,123.089579,1,1150.78,1127.78,23,0,1,1,0.083333,0,0,81,14500,1035.0287,179.685335,0.9,12
C11338,3950.9879,1,699.44,699.44,0,444.077396,1,1,0,0.166667,3,13,4000,994.405792,1817.698864,0,12
C11339,2628.511837,1,273,273,0,342.874785,0.583333,0.583333,0,0.083333,1,7,7500,4613.45321,1148.353805,0,12
C11340,31.473181,0.272727,220.5,220.5,0,0,0.083333,0.083333,0,0,0,2,3750,1199.475254,89.231655,0,12
C11341,421.475963,1,2218.26,0,2218.26,0,0.916667,0,0.916667,0,0,11,4500,2031.739917,4522.22913,0,12
C11342,5561.206188,1,1120.29,965.09,155.2,0,0.666667,0.583333,0.583333,0,0,19,6000,2013.621078,2741.09648,0,12
C11343,2138.185971,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,2500,728.892219,755.461023,0,12
C11344,275.956562,0.363636,1943.1,1644.79,298.31,0,0.333333,0.25,0.25,0,0,10,1800,5018.330901,268.760421,0.333333,12
C11345,2894.348509,1,657.71,310.7,347.01,3384.772636,1,0.166667,0.916667,0.583333,17,21,3500,3166.765636,1006.614717,0,12
C11346,15.173238,0.666667,316.91,316.91,0,0,0.666667,0.666667,0,0,0,6,11000,348.334373,71.08943,1,6
C11347,541.240795,1,5999.95,4104.58,1895.37,0,1,1,1,0,0,97,16000,6850.328106,200.169985,1,12
C11348,1426.870236,1,0,0,0,98.687898,0,0,0,0.083333,1,0,1500,324.97095,642.629679,0,12
C11349,373.243163,0.909091,3603.23,3603.23,0,0,0.75,0.75,0,0,0,24,6000,4752.699763,170.242711,1,12
C11350,3892.352781,1,6068.82,5368.71,700.11,1806.05694,0.75,0.583333,0.333333,0.333333,12,61,7500,4417.82569,1764.680048,0,12
C11351,1172.344218,1,454.21,0,454.21,0,0.916667,0,0.916667,0,0,21,1000,447.202927,8791.735512,0,12
C11352,1786.846869,1,0,0,0,9177.926262,0,0,0,0.75,11,0,6000,4203.245105,335.657631,0.166667,8
C11353,272.7004,1,3298.55,2520.55,778,0,0.833333,0.833333,0.166667,0,0,33,16000,3629.836534,194.460262,0.75,12
C11354,68.845891,0.363636,853.44,603.84,249.6,0,0.25,0.166667,0.083333,0,0,4,11500,789.202649,138.72196,0,12
C11355,120.964472,1,0,0,0,916.399522,0,0,0,0.083333,1,0,1200,997.765267,113.248946,0.083333,12
C11356,2415.412234,1,3313.65,1938.44,1375.21,843.735376,1,0.666667,1,0.416667,10,55,8500,858.81107,582.753042,0,12
C11357,50.435246,0.636364,553.73,553.73,0,0,0.5,0.5,0,0,0,8,13000,371.23017,118.538181,0.545455,12
C11358,1094.221693,1,35,35,0,18.804195,0.083333,0.083333,0,0.083333,1,2,1200,348.094372,493.967774,0,12
C11359,2249.731727,1,2598.54,1941.08,657.46,0,1,0.5,1,0,0,31,9000,1152.945008,593.311661,0,12
C11360,3007.093879,1,0,0,0,2374.346946,0,0,0,0.75,31,0,3500,878.602529,734.58611,0,12
C11361,3143.23132,1,255.08,129.52,125.56,0,0.416667,0.166667,0.333333,0,0,11,5500,734.825068,841.525188,0,12
C11362,1392.814234,1,845.51,773.17,72.34,0,0.416667,0.333333,0.083333,0,0,7,1700,622.228025,451.616978,0,12
C11363,7994.33168,1,224.51,0,224.51,694.278513,0.916667,0,0.833333,0.166667,3,11,13000,1885.941844,1860.347671,0,12
C11364,3661.051976,1,764,515.45,248.55,1203.317833,0.166667,0.166667,0.166667,0.25,3,13,9000,872.241096,985.784518,0,12
C11365,910.682404,1,0,0,0,1435.307385,0,0,0,0.166667,4,0,1500,1687.978206,288.284812,0.083333,12
C11366,779.500096,1,689.4,689.4,0,0,1,1,0,0,0,12,7000,1663.032141,269.813501,0,12
C11367,245.199649,1,2241.84,2241.84,0,0,0.916667,0.916667,0,0,0,27,6000,2033.297863,161.507699,0.2,12
C11368,1279.305202,1,2071.7,2071.7,0,2684.141722,0.5,0.5,0,0.333333,6,22,2500,2792.076889,658.688782,0.25,12
C11369,57.862875,0.272727,579,0,579,0,0.25,0,0.25,0,0,6,5000,2124.54787,129.84145,1,12
C11370,1200.435451,1,886.56,661.56,225,0,1,1,0.25,0,0,15,1200,1118.707982,989.542477,0,12
C11371,1152.710352,1,1392,1062,330,0,1,0.25,1,0,0,16,9500,1147.368802,245.51294,0,12
C11372,2767.251585,1,0,0,0,993.847669,0,0,0,0.166667,2,0,6000,790.443616,613.432586,0,12
C11373,3013.581545,1,0,0,0,218.091392,0,0,0,0.5,6,0,3000,729.037137,1307.25605,0,12
C11374,363.344239,0.818182,665.86,234.98,430.88,0,0.833333,0.75,0.75,0,0,34,4000,1734.889908,232.164739,0.090909,12
C11375,4657.477375,1,237.52,237.52,0,1271.94319,0.25,0.25,0,0.416667,7,3,4500,1613.851352,3807.251196,0,12
C11376,341.456099,1,2091.44,1242.9,848.54,0,1,0.5,1,0,0,38,3000,2252.250986,179.459441,0.083333,12
C11377,7656.390367,1,0,0,0,2678.769331,0,0,0,0.416667,12,0,8000,2020.91393,3248.046319,0,12
C11378,5729.703345,1,265,265,0,3543.64492,0.090909,0.090909,0,0.272727,6,1,14000,11707.95352,1162.329835,0,11
C11379,0,0,300,0,300,0,0.857143,0,0.857143,0,0,6,2500,0,,0,7
C11380,6733.58763,1,280,0,280,3048.091637,1,0,0.916667,0.5,9,12,11000,1713.576478,1609.511846,0,12
C11381,4359.126852,1,0,0,0,647.542041,0,0,0,0.333333,4,0,4500,972.402021,1340.320342,0,12
C11382,18.898762,0.363636,212.5,0,212.5,0,0.333333,0,0.25,0,0,7,1000,275.063898,59.26757,0.363636,12
C11383,325.47428,1,3030.4,1358.32,1672.08,92.358043,1,1,0.916667,0.083333,2,76,3000,3117.11898,179.10451,1,12
C11384,162.905422,0.727273,1600,0,1600,0,0.666667,0,0.666667,0,0,8,6000,2733.152899,156.243291,0.666667,12
C11385,80.363442,0.909091,2370.44,47.5,2322.94,0,1,0.083333,1,0,0,63,1500,2373.35922,141.350236,0.818182,12
C11386,5924.719712,1,246.56,246.56,0,6603.192752,0.25,0.25,0,0.833333,20,4,12000,2294.481074,1717.459323,0,12
C11387,5161.854898,1,4542.33,4051.67,490.66,0,1,1,0.583333,0,0,105,7500,3376.37909,1171.273248,0,12
C11388,319.388468,1,1674.9,689.23,985.67,0,1,1,0.833333,0,0,24,7500,1907.796411,194.793488,0.083333,12
C11389,61.976914,0.818182,401.63,401.63,0,0,0.5,0.5,0,0,0,7,6000,806.587482,130.017867,0.2,12
C11390,5608.513514,1,0,0,0,4362.927953,0,0,0,0.166667,5,0,11000,1648.391392,1222.355238,0,12
C11391,661.135323,1,568.81,141.69,427.12,618.55338,0.75,0.083333,0.666667,0.166667,2,10,1700,239.759567,208.2926,0,12
C11392,130.977369,1,527,415,112,0,0.416667,0.25,0.083333,0,0,6,7500,493.086038,169.34887,0.3,12
C11394,831.404268,0.727273,0,0,0,5579.552147,0,0,0,0.416667,16,0,3500,8450.958983,243.343542,0.363636,12
C11395,2153.498372,1,5428.77,3064.59,2364.18,2399.569867,1,0.5,1,0.166667,3,45,12500,4059.3757,496.075078,0.083333,12
C11396,7886.875682,1,968.26,734.32,233.94,3528.821853,0.916667,0.916667,0.416667,0.416667,15,35,9500,2016.609163,2885.44844,0,12
C11397,148.826903,0.727273,3386.58,3386.58,0,47.494639,0.583333,0.583333,0,0.083333,1,16,16500,4474.571671,138.674322,1,12
C11398,15.730229,1,163.24,55,108.24,0,1,0.083333,1,0,0,13,1200,179.844127,129.984859,0.166667,12
C11399,177.268927,0.636364,429.88,429.88,0,0,0.25,0.25,0,0,0,4,7000,1590.946442,133.273654,0.25,12
C11400,20.933565,0.363636,295.32,0,295.32,0,0.333333,0,0.333333,0,0,8,3000,315.301272,57.711988,0.181818,12
C11401,920.872172,0.888889,296.64,130,166.64,944.088231,0.555556,0.111111,0.333333,0.111111,3,5,1200,119.369967,535.455159,0,9
C11402,4240.449485,1,2798.36,2798.36,0,48.46298,0.428571,0.428571,0,0.142857,1,4,4500,539.231042,931.531127,0,7
C11403,4427.994044,1,1039.49,876.49,163,621.991582,1,0.666667,0.833333,0.416667,7,29,11500,1110.44826,1028.109548,0,12
C11404,187.2126,1,1807.08,967.08,840,0,1,0.416667,0.916667,0,0,19,10000,1681.194004,175.755159,1,12
C11405,9680.188434,1,0,0,0,2034.051299,0,0,0,0.166667,3,0,12000,2428.847512,3502.851217,0,12
C11406,1186.928037,1,2178,1546.5,631.5,0,1,1,0.333333,0,0,28,7000,2565.252377,300.082054,0,12
C11407,85.053515,1,1244.7,1018.98,225.72,1073.640822,1,1,0.583333,0.083333,1,20,16000,2326.997535,174.061253,0.833333,12
C11408,2054.372848,1,833.28,0,833.28,0,1,0,1,0,0,24,4000,1020.782939,1329.038006,0,12
C11409,60.835983,0.454545,1151.45,0,1151.45,0,0.416667,0,0.333333,0,0,5,4000,1499.855842,39.385916,0.1,12
C11410,1438.46998,1,0,0,0,88.409075,0,0,0,0.083333,1,0,1500,298.435921,366.90327,0,12
C11411,5745.78949,1,0,0,0,965.726556,0,0,0,0.333333,6,0,13500,1684.800793,1779.683281,0,12
C11412,746.693629,1,615.2,0,615.2,0,1,0,0.916667,0,0,16,1000,1693.123192,815.025567,0.083333,12
C11413,4183.877488,1,353.75,0,353.75,4137.147297,0.833333,0,0.833333,0.25,6,19,9000,8713.847904,1677.290468,0,12
C11414,1140.787563,1,2796.54,2096.49,700.05,0,0.833333,0.166667,0.75,0,0,15,4500,2139.874585,260.662747,0,12
C11415,281.469522,1,2500.03,2170.26,329.77,0,0.916667,0.916667,0.416667,0,0,25,12000,2463.043567,199.936768,0.909091,12
C11416,73.507271,1,890.45,890.45,0,0,1,1,0,0,0,17,8500,999.607298,171.602356,0.363636,12
C11417,2297.696272,1,2764,2590,174,284.17727,0.416667,0.25,0.25,0.083333,1,9,6000,651.887762,800.040356,0,12
C11418,1064.037564,0.9,55.52,0,55.52,0,0.4,0,0.3,0,0,4,4000,2427.690302,717.747014,0,10
C11419,2792.534256,1,9661.37,9661.37,0,0,0.416667,0.416667,0,0,0,12,8500,6000.763458,682.274622,0,12
C11420,606.246031,0.909091,3876,2380,1496,914.843621,0.833333,0.166667,0.75,0.083333,1,21,6500,1745.666361,171.044243,0.090909,12
C11421,65.253182,0.363636,1027.41,1027.41,0,0,0.25,0.25,0,0,0,7,6000,1558.234063,165.821848,0.666667,12
C11422,73.532797,0.363636,1185.3,661.3,524,215.945221,0.333333,0.166667,0.25,0.083333,1,6,2500,1558.325533,58.665765,0.181818,12
C11423,23.956905,0.636364,186.05,186.05,0,0,0.416667,0.416667,0,0,0,7,16500,410.798862,209.045742,1,12
C11424,4098.215967,1,0,0,0,1665.296793,0,0,0,0.25,4,0,7500,922.08551,1313.849047,0,12
C11425,1916.470203,1,380,0,380,0,0.5,0,0.416667,0,0,6,8500,577.247923,439.337182,0,12
C11426,21.639571,1,191.7,0,191.7,0,0.666667,0,0.666667,0,0,16,7000,3692.246322,100.894512,0,12
C11427,841.398158,1,860.2,264.35,595.85,0,0.75,0.166667,0.666667,0,0,16,15500,1198.790549,194.362209,0,12
C11428,3857.747562,1,777.92,391.45,386.47,274.019905,1,0.083333,1,0.083333,1,39,6500,5845.78102,1151.418293,0,12
C11429,1920.231187,1,167.08,167.08,0,132.902662,0.166667,0.166667,0,0.166667,2,2,2300,625.532634,472.309554,0,12
C11430,304.664917,1,2601.67,2508.57,93.1,0,0.666667,0.583333,0.083333,0,0,18,4000,2875.007088,150.184354,0.166667,12
C11431,1.753241,0.571429,0,0,0,390.92983,0,0,0,0.142857,2,0,3000,704.789521,46.396619,1,7
C11432,1.599053,0.272727,188,188,0,149.167024,0.083333,0.083333,0,0.083333,1,1,3000,356.465959,19.329034,0,12
C11433,7422.444145,1,148.29,148.29,0,9313.095186,0.083333,0.083333,0,0.416667,17,2,9000,2299.218749,2988.430055,0,12
C11434,198.31397,0.909091,487.61,487.61,0,0,0.166667,0.166667,0,0,0,8,3000,90.1719,198.000106,0,12
C11435,2712.176691,1,0,0,0,1835.81077,0,0,0,0.416667,12,0,3000,659.76111,1053.773309,0,12
C11436,14.434808,1,237.48,0,237.48,0,1,0,1,0,0,12,2500,216.922698,169.95303,1,12
C11437,1376.24407,1,0,0,0,501.208665,0,0,0,0.25,4,0,1500,685.228947,339.660618,0,12
C11438,164.684836,1,622.9,622.9,0,464.882608,0.545455,0.545455,0,0.090909,1,7,3000,825.929531,171.750543,0.1,11
C11439,2837.112414,1,0,0,0,99.965503,0,0,0,0.083333,1,0,8000,660.781751,803.189729,0,12
C11440,931.047119,1,494,444,50,0,0.333333,0.25,0.083333,0,0,7,4000,415.139393,354.783499,0,12
C11441,438.753147,1,1252.1,1057.1,195,0,1,1,0.416667,0,0,21,6500,867.534492,172.363941,0,12
C11442,364.398745,1,1087.66,561.06,526.6,0,0.916667,0.583333,0.833333,0,0,22,3000,763.738703,189.953723,0,12
C11443,2135.365916,1,0,0,0,1884.671403,0,0,0,0.166667,3,0,3000,565.655851,659.678948,0,12
C11444,27.164388,1,554.35,464.63,89.72,0,1,1,0.166667,0,0,16,3000,446.722613,145.306865,0.272727,12
C11445,468.693449,1,4930.68,4012,918.68,0,1,0.416667,1,0,0,40,12000,4552.742211,217.937998,0.833333,12
C11446,1080.956258,1,386.78,386.78,0,2208.470306,0.333333,0.333333,0,0.333333,7,7,2600,3078.374295,402.102876,0.090909,12
C11447,2849.47477,1,574.92,0,574.92,0,1,0,1,0,0,12,2500,3909.150905,5092.7993,0,12
C11448,584.287125,0.818182,0,0,0,918.151142,0,0,0,0.083333,2,0,1000,1029.191073,277.371035,0.125,12
C11449,3304.829014,1,2577.7,2577.7,0,0,0.583333,0.583333,0,0,0,23,5000,1411.392046,770.484199,0,12
C11450,39.665224,1,265.92,0,265.92,0,0.916667,0,0.916667,0,0,11,2000,295.676965,136.234257,0.363636,12
C11451,83.279708,0.545455,899.73,899.73,0,0,0.333333,0.333333,0,0,0,5,8000,1846.833247,136.934288,1,12
C11452,227.636073,1,3050.64,1070.12,1980.52,0,1,0.666667,0.916667,0,0,46,8000,2597.767395,168.621828,0.363636,12
C11453,928.666372,1,0,0,0,1148.992175,0,0,0,0.5,6,0,1000,1374.841601,392.678144,0,12
C11454,57.764354,0.545455,454.2,0,454.2,0,0.5,0,0.416667,0,0,15,10500,712.993271,164.374194,0.25,12
C11455,116.626679,1,533.99,178.8,355.19,0,0.916667,0.5,0.666667,0,0,32,4000,606.890738,169.514793,0,12
C11456,8787.333948,1,0,0,0,7446.549595,0,0,0,0.166667,2,0,12000,1919.111579,3017.638941,0,12
C11457,4007.32326,1,3333.95,1317.01,2016.94,513.286838,1,0.5,1,0.083333,2,91,6000,6967.667428,2158.446633,0,12
C11458,972.665818,1,10549.19,9180.41,1368.78,0,1,1,1,0,0,248,9000,10114.18854,209.881639,1,12
C11459,697.525591,1,462.38,45.65,416.73,345.3272,0.5,0.083333,0.5,0.083333,1,12,1000,134.938594,376.703445,0,12
C11460,4279.153917,1,1006.17,1006.17,0,0,0.3,0.3,0,0,0,9,7500,836.921157,920.73478,0,10
C11461,920.922411,1,1227.93,459.55,768.38,0,0.916667,0.166667,0.916667,0,0,15,8500,2219.82375,224.328091,0,12
C11463,3308.148118,1,3767.75,160,3607.75,2567.221138,0.916667,0.083333,0.833333,0.083333,4,84,3000,3396.558042,4540.641433,0,12
C11464,19.945714,0.272727,170,170,0,0,0.083333,0.083333,0,0,0,1,6500,734.613034,166.057617,1,12
C11466,868.98325,0.818182,1104.65,1104.65,0,1180.074937,0.416667,0.416667,0,0.166667,2,8,1800,1962.562543,579.554418,0,12
C11467,0.001214,0.181818,0,0,0,39.610415,0,0,0,0.083333,1,0,7500,231.081616,0.117036,0,12
C11468,311.357,0.818182,2283.07,2283.07,0,0,0.666667,0.666667,0,0,0,18,9000,2395.548466,178.054329,1,12
C11469,21.986298,0.454545,568.78,208.78,360,0,0.416667,0.083333,0.333333,0,0,10,3800,1448.573986,83.666499,0,12
C11470,1245.890862,1,5380.3,3976.99,1403.31,0,0.833333,0.5,0.75,0,0,32,4500,6133.623121,442.215058,0.1,12
C11471,867.444685,1,8751.49,6206.99,2544.5,0,1,1,0.666667,0,0,63,4000,8622.953253,209.975643,1,12
C11472,8625.355309,1,1945.95,0,1945.95,8004.403258,0.833333,0,0.833333,0.5,15,50,12000,3732.923009,3577.000998,0,12
C11473,31.973194,0.545455,94.53,94.53,0,0,0.083333,0.083333,0,0,0,2,2100,114.614967,140.169606,0,12
C11474,112.973151,1,0,0,0,152.483846,0,0,0,0.083333,1,0,6000,552.938783,207.920808,0,12
C11475,1337.162883,1,4544.48,2384.44,2160.04,0,0.75,0.083333,0.666667,0,0,25,7500,3394.95009,380.300298,0.083333,12
C11476,1738.553751,1,0,0,0,90.195376,0,0,0,0.166667,3,0,1800,440.33622,581.499966,0,12
C11477,449.556041,0.454545,143,143,0,1135.028534,0.083333,0.083333,0,0.25,4,2,5000,4723.998143,351.230553,0,12
C11478,1227.548135,1,322,0,322,0,0.583333,0,0.583333,0,0,13,1000,133.36143,9285.151136,0,12
C11479,48.213487,1,403.1,403.1,0,0,0.666667,0.666667,0,0,0,8,7000,341.196389,158.741704,0.666667,12
C11480,58.949864,1,2074.57,998.17,1076.4,0,0.916667,0.583333,0.5,0,0,25,6000,1694.490864,138.951551,0.333333,12
C11481,1367.479599,0.818182,12375,0,12375,0,0.75,0,0.75,0,0,9,16500,15246.11594,295.779348,1,12
C11482,2920.392514,1,2673.73,1221.6,1452.13,5573.509394,1,0.333333,1,0.5,13,59,15000,3319.325665,649.154698,0,12
C11483,6462.461789,1,479.98,479.98,0,6700.497558,0.083333,0.083333,0,0.25,7,1,10500,2373.476104,1834.125873,0,12
C11484,1887.119184,1,2450.73,1450.73,1000,0,0.583333,0.166667,0.416667,0,0,13,4200,1534.31902,612.83515,0,12
C11485,67.32184,1,685.15,567.65,117.5,0,1,1,0.416667,0,0,20,9000,526.120039,169.900038,0.3,12
C11486,912.857498,1,831.03,93,738.03,0,0.571429,0.285714,0.714286,0,0,8,5500,95.682798,195.497298,0,7
C11487,961.391452,1,3783.25,2991.45,791.8,0,1,0.916667,0.75,0,0,38,11000,1906.997697,226.703216,0,12
C11488,1455.84622,1,592.82,450.49,142.33,433.604875,0.75,0.333333,0.5,0.333333,5,15,1500,1226.999404,546.45889,0,12
C11489,44.687434,0.454545,679,620,59,0,0.333333,0.083333,0.166667,0,0,5,3750,717.927436,80.817599,0.3,12
C11490,7103.925375,1,220.74,0,220.74,5315.271763,0.25,0,0.166667,0.416667,15,3,10500,2070.710343,2923.119896,0,12
C11491,2337.713483,1,773.7,773.7,0,0,0.833333,0.833333,0,0,0,20,9500,1004.760912,578.179464,0,12
C11492,619.375758,1,6133.45,5932.61,200.84,0,1,1,0.5,0,0,129,7000,5505.517545,182.916276,0.833333,12
C11493,1168.007346,1,539,39,500,0,0.545455,0.090909,0.454545,0,0,6,8500,946.105536,255.864629,0,11
C11494,556.359504,1,1111.12,0,1111.12,0,0.833333,0,0.833333,0,0,10,2500,1248.404553,171.42994,0,12
C11495,8151.985277,1,25615.07,25122.77,492.3,0,1,1,0.583333,0,0,56,17000,17575.20083,2465.465414,0.166667,12
C11496,1.198223,0.909091,317.02,149.97,167.05,0,0.916667,0.75,0.666667,0,0,30,6000,304.637365,28.51825,0,12
C11497,2492.985289,1,74.5,0,74.5,751.596843,0.083333,0,0.083333,0.333333,7,1,2500,1577.510657,997.74591,0,12
C11498,11431.78621,1,0,0,0,8641.998958,0,0,0,0.916667,15,0,14500,3967.893848,4392.097756,0,12
C11499,4116.869029,1,0,0,0,5884.641102,0,0,0,0.166667,2,0,10500,7310.396611,1401.251858,0.1,12
C11500,1117.368286,1,972.38,0,972.38,0,1,0,1,0,0,21,1900,667.050505,538.835764,0,12
C11501,5705.19862,0.909091,942.68,942.68,0,2432.714654,0.181818,0.181818,0,0.090909,2,2,9000,10909.20512,2007.753774,0,11
C11502,916.63778,1,4627.8,2742.39,1885.41,0,1,1,1,0,0,89,16500,6083.511913,289.474616,0.083333,12
